customer_id,churn_probability,top_1_name,top_1_value,top_1_impact,top_2_name,top_2_value,top_2_impact
15579616,0.0652,products_number,2.0,-1.5489,gender_Female,1.0,0.3307
15579647,0.4112,active_member,1.0,-0.4542,products_number,1.0,0.5036
15579714,0.0268,products_number,2.0,-1.3052,gender_Female,1.0,0.2221
15579777,0.0329,products_number,2.0,-1.7514,active_member,0.0,0.3152
15579781,0.1383,age,33.0,-1.4594,active_member,0.0,0.3762
15579787,0.0243,products_number,2.0,-1.568,active_member,0.0,0.3078
15579808,0.6024,active_member,1.0,-0.4361,country_germany,1.0,0.4795
15579820,0.1929,age,40.0,-0.7899,active_member,0.0,0.2823
15579826,0.6735,credit_score,439.0,-0.4649,active_member,0.0,0.9176
15579891,0.3656,active_member,1.0,-0.9408,age,54.0,1.5964
15579892,0.098,age,21.0,-0.7406,country_france,0.0,0.0959
15579914,0.0551,products_number,2.0,-1.0749,limite_credito,163582.63,0.2504
15579915,0.0321,age,30.0,-1.2802,active_member,0.0,0.3272
15579969,0.0212,products_number,2.0,-1.1783,gender_Female,1.0,0.1364
15579994,0.0575,age,25.0,-1.3047,products_number,1.0,0.1147
15579996,0.2014,age,26.0,-1.4013,products_number,1.0,0.3948
15580043,0.1084,age,23.0,-0.9924,gender_Female,1.0,0.216
15580068,0.0191,products_number,2.0,-1.2992,credit_score,526.0,0.0824
15580134,0.0467,age,28.0,-1.2775,cidade_bilbao,1.0,0.0797
15580146,0.1351,age,33.0,-1.3558,active_member,0.0,0.3578
15580149,0.0331,products_number,2.0,-1.6312,active_member,0.0,0.3472
15580203,0.1773,age,41.0,-0.5855,active_member,0.0,0.3828
15580227,0.0187,products_number,2.0,-1.35,active_member,0.0,0.2794
15580249,0.7453,gender_Female,0.0,-0.2602,age,47.0,0.9412
15580252,0.2003,active_member,1.0,-0.5486,age,46.0,0.5567
15580366,0.2705,products_number,2.0,-1.2725,age,56.0,1.5111
15580462,0.1233,active_member,1.0,-0.4463,products_number,1.0,0.1274
15580487,0.0336,products_number,2.0,-1.3076,limite_credito,319628.55,0.3437
15580493,0.0513,age,34.0,-1.5259,active_member,0.0,0.2983
15580560,0.1801,active_member,1.0,-0.9434,products_number,1.0,0.3537
15580629,0.0933,age,32.0,-1.3151,active_member,0.0,0.2737
15580682,0.1648,products_number,2.0,-0.8841,gender_Female,1.0,0.2351
15580684,0.1884,age,31.0,-1.1964,active_member,0.0,0.3792
15580719,0.023,age,25.0,-1.2658,gender_Female,1.0,0.26
15580805,0.0179,age,29.0,-1.3965,active_member,0.0,0.3503
15580845,0.63,active_member,1.0,-0.8079,age,58.0,1.535
15580872,0.2553,products_number,2.0,-1.1065,active_member,0.0,0.2814
15580935,0.0898,age,34.0,-1.2639,active_member,0.0,0.3831
15580953,0.0743,age,31.0,-1.1347,products_number,1.0,0.0859
15580988,0.0089,products_number,2.0,-1.2005,balance,0.0,0.0333
15581089,0.0196,products_number,2.0,-1.3533,estimated_salary,43036.6,0.046
15581102,0.0206,age,24.0,-1.1953,gender_Female,1.0,0.1042
15581115,0.2892,age,40.0,-0.5991,active_member,0.0,0.3395
15581197,0.5231,active_member,1.0,-0.6504,age,53.0,1.411
15581229,0.1022,age,34.0,-1.2898,products_number,1.0,0.263
15581237,0.0721,age,35.0,-0.929,products_number,1.0,0.1248
15581252,0.152,age,30.0,-1.2448,active_member,0.0,0.4331
15581280,0.1169,age,31.0,-1.1602,products_number,1.0,0.2798
15581282,0.3416,age,40.0,-0.7429,products_number,1.0,0.5457
15581286,0.183,active_member,1.0,-0.4327,products_number,1.0,0.1667
15581295,0.7123,tenure,1.0,-0.2934,age,46.0,0.4964
15581323,0.0668,age,30.0,-1.3383,active_member,0.0,0.3067
15581332,0.051,age,31.0,-1.2892,gender_Female,1.0,0.1699
15581370,0.1186,products_number,2.0,-0.8013,limite_credito,143806.28,0.409
15581388,0.0961,age,34.0,-1.2676,active_member,0.0,0.3834
15581479,0.0195,age,32.0,-1.4812,products_number,1.0,0.2357
15581505,0.0299,products_number,2.0,-1.3206,active_member,0.0,0.3231
15581525,0.0473,age,34.0,-1.3133,active_member,0.0,0.3581
15581526,0.0425,products_number,2.0,-1.6403,active_member,0.0,0.2483
15581539,0.0406,products_number,2.0,-1.3461,active_member,0.0,0.2939
15581548,0.2109,age,24.0,-1.1631,active_member,0.0,0.3748
15581551,0.1449,active_member,1.0,-0.4616,products_number,1.0,0.1552
15581620,0.133,age,29.0,-1.7198,products_number,3.0,2.4945
15581654,0.0085,products_number,2.0,-1.2451,balance,0.0,0.0845
15581700,0.4585,active_member,1.0,-0.5091,age,45.0,0.6957
15581733,0.0479,age,29.0,-1.3146,active_member,0.0,0.3286
15581736,0.0688,products_number,2.0,-1.4583,age,48.0,0.745
15581811,0.057,age,31.0,-1.1276,gender_Female,1.0,0.1707
15581840,0.0262,products_number,2.0,-1.28,active_member,0.0,0.3346
15581871,0.074,products_number,2.0,-1.2345,limite_credito,382018.65,0.3066
15581968,0.0195,products_number,2.0,-1.2416,gender_Female,1.0,0.187
15582016,0.1829,products_number,2.0,-0.8929,limite_credito,109971.76,0.3854
15582066,0.0903,age,22.0,-1.4737,products_number,1.0,0.4818
15582149,0.0802,products_number,2.0,-1.1268,gender_Female,1.0,0.2819
15582154,0.5355,active_member,1.0,-0.4456,age,46.0,0.5725
15582168,0.7972,products_number,2.0,-0.9772,age,62.0,2.0146
15582180,0.067,age,31.0,-1.1206,estimated_salary,173870.39,0.1438
15582246,0.123,products_number,2.0,-1.4586,age,46.0,0.4143
15582259,0.0417,products_number,2.0,-1.2899,gender_Female,1.0,0.2594
15582276,0.0608,age,36.0,-1.0425,products_number,1.0,0.0983
15582335,0.315,cidade_lyon,1.0,-0.4526,active_member,0.0,0.3195
15582404,0.0428,age,27.0,-1.3791,active_member,0.0,0.3088
15582492,0.1866,age,31.0,-1.3437,active_member,0.0,0.3203
15582591,0.2022,active_member,1.0,-1.2253,age,61.0,0.8784
15582616,0.0507,products_number,2.0,-1.3435,active_member,0.0,0.2752
15582762,0.0559,age,78.0,-0.973,products_number,1.0,0.3779
15582797,0.174,age,37.0,-0.9671,active_member,0.0,0.3175
15582841,0.0085,products_number,2.0,-1.2506,credit_score,600.0,0.0388
15582847,0.0132,age,28.0,-1.2668,balance,0.0,0.0198
15582903,0.0123,products_number,2.0,-1.649,estimated_salary,170392.59,0.0569
15582944,0.0633,products_number,2.0,-1.3227,gender_Female,1.0,0.2732
15582960,0.1205,age,35.0,-1.0351,gender_Female,1.0,0.2101
15583026,0.1772,age,39.0,-0.9014,active_member,0.0,0.318
15583033,0.0263,products_number,2.0,-1.1686,gender_Female,1.0,0.1857
15583049,0.2054,age,35.0,-0.9357,products_number,1.0,0.3726
15583067,0.1572,age,38.0,-0.5852,products_number,1.0,0.1738
15583076,0.0721,products_number,2.0,-1.2794,active_member,0.0,0.309
15583090,0.0317,age,30.0,-1.4036,active_member,0.0,0.3328
15583138,0.1578,products_number,2.0,-1.2067,active_member,0.0,0.3124
15583212,0.3771,estimated_salary,194764.83,-0.3198,active_member,0.0,0.2659
15583221,0.0628,active_member,1.0,-1.215,limite_credito,182998.41,0.2016
15583278,0.1306,age,38.0,-0.6393,gender_Female,1.0,0.2287
15583303,0.1848,age,31.0,-1.2235,active_member,0.0,0.3707
15583364,0.2015,age,34.0,-1.2364,active_member,0.0,0.388
15583394,0.0454,products_number,2.0,-1.2785,limite_credito,162933.86,0.2653
15583480,0.038,products_number,2.0,-1.2622,gender_Female,1.0,0.3012
15583499,0.0332,age,34.0,-1.4017,products_number,1.0,0.1156
15583552,0.6261,balance,88902.21,-0.3913,age,46.0,0.6429
15583576,0.1381,age,32.0,-1.1834,products_number,1.0,0.4579
15583595,0.1096,age,30.0,-1.274,products_number,1.0,0.4816
15583668,0.4503,active_member,1.0,-0.4428,age,43.0,0.2318
15583680,0.3809,active_member,1.0,-0.4602,products_number,1.0,0.5037
15583681,0.0258,age,33.0,-1.2273,limite_credito,104522.57,0.2253
15583692,0.0974,products_number,2.0,-1.1421,active_member,0.0,0.3439
15583718,0.3948,active_member,1.0,-0.4081,country_germany,1.0,0.5088
15583724,0.0522,products_number,2.0,-1.249,gender_Female,1.0,0.252
15583725,0.3603,active_member,1.0,-0.7089,age,50.0,1.3823
15583736,0.0823,products_number,2.0,-1.1437,active_member,0.0,0.3288
15583748,0.0285,products_number,2.0,-1.4013,active_member,0.0,0.3106
15583755,0.1594,age,35.0,-0.9277,products_number,1.0,0.3811
15583764,0.2987,age,33.0,-1.4236,country_germany,1.0,0.4687
15583849,0.0264,products_number,2.0,-1.5009,active_member,0.0,0.3687
15583850,0.1719,active_member,1.0,-1.164,cidade_cologne,1.0,0.3269
15583857,0.381,products_number,2.0,-0.8428,limite_credito,214661.98,0.2894
15584114,0.1307,products_number,2.0,-1.1685,gender_Female,1.0,0.2309
15584190,0.0286,products_number,2.0,-0.9311,limite_credito,88639.71,0.1483
15584229,0.2483,age,25.0,-1.3495,products_number,1.0,0.3022
15584271,0.2494,active_member,1.0,-1.0826,age,60.0,1.0168
15584288,0.0298,products_number,2.0,-1.2187,gender_Female,1.0,0.1845
15584320,0.3673,age,41.0,-0.4001,active_member,0.0,0.3173
15584338,0.1095,products_number,2.0,-1.4062,active_member,0.0,0.298
15584363,0.0175,age,31.0,-1.247,products_number,1.0,0.0911
15584452,0.0356,products_number,2.0,-1.7748,active_member,0.0,0.3138
15584453,0.0085,products_number,2.0,-1.2989,credit_score,555.0,0.0566
15584462,0.123,age,36.0,-1.237,products_number,1.0,0.4956
15584477,0.101,age,37.0,-0.7213,products_number,1.0,0.1574
15584505,0.0621,age,25.0,-1.5805,active_member,0.0,0.2388
15584518,0.484,products_number,2.0,-1.0217,age,52.0,1.2703
15584545,0.0678,products_number,2.0,-1.438,estimated_salary,177099.71,0.2935
15584580,0.0868,age,37.0,-1.0585,active_member,0.0,0.2143
15584704,0.4072,tenure,10.0,-0.6609,age,50.0,1.2248
15584749,0.4318,age,40.0,-0.6555,country_germany,1.0,0.4228
15584766,0.0539,age,35.0,-1.0835,balance,54503.55,0.2798
15584776,0.2508,age,39.0,-0.8955,active_member,0.0,0.3255
15584785,0.0867,age,38.0,-0.9727,active_member,0.0,0.2237
15584812,0.0385,products_number,2.0,-1.3477,active_member,0.0,0.2729
15584897,0.1881,age,33.0,-1.2972,active_member,0.0,0.4042
15584899,0.0481,products_number,2.0,-1.2597,gender_Female,1.0,0.3086
15584928,0.0862,age,33.0,-1.2154,gender_Female,1.0,0.1911
15584930,0.0963,age,31.0,-1.163,active_member,0.0,0.3526
15584967,0.0366,products_number,2.0,-1.443,age,59.0,1.0739
15585036,0.0485,products_number,2.0,-1.315,gender_Female,1.0,0.2385
15585041,0.0131,products_number,2.0,-1.2519,estimated_salary,158313.87,0.0447
15585047,0.0344,age,29.0,-1.379,active_member,0.0,0.2806
15585106,0.0948,products_number,2.0,-1.2644,active_member,0.0,0.2634
15585133,0.0345,age,28.0,-1.4807,active_member,0.0,0.332
15585192,0.0996,tenure,10.0,-0.5872,active_member,0.0,0.4252
15585215,0.0459,products_number,2.0,-1.2766,active_member,0.0,0.2901
15585222,0.0217,products_number,2.0,-1.5952,credit_score,515.0,0.1209
15585241,0.1028,age,31.0,-1.1354,active_member,0.0,0.3329
15585255,0.4934,gender_Female,0.0,-0.3752,products_number,1.0,0.5377
15585256,0.0141,products_number,2.0,-1.2476,cidade_bilbao,1.0,0.0865
15585280,0.0409,products_number,2.0,-1.3258,gender_Female,1.0,0.251
15585282,0.1062,active_member,1.0,-1.221,age,64.0,0.9691
15585284,0.151,age,37.0,-0.642,products_number,1.0,0.1542
15585379,0.1071,age,40.0,-0.6611,active_member,0.0,0.2855
15585388,0.0667,age,33.0,-1.0565,limite_credito,324023.15,0.2479
15585427,0.0609,age,28.0,-1.5581,active_member,0.0,0.2721
15585451,0.1523,age,33.0,-1.4967,products_number,1.0,0.3238
15585455,0.014,age,30.0,-1.5126,active_member,0.0,0.3256
15585466,0.0278,age,30.0,-1.2726,active_member,0.0,0.3769
15585490,0.202,age,35.0,-1.0272,products_number,1.0,0.4887
15585595,0.0273,age,30.0,-1.3623,gender_Female,1.0,0.1387
15585599,0.0417,products_number,2.0,-1.2309,gender_Female,1.0,0.2198
15585748,0.0873,age,30.0,-1.1548,limite_credito,140569.27,0.2395
15585768,0.0767,products_number,2.0,-1.2708,limite_credito,112585.99,0.3109
15585777,0.0741,age,39.0,-0.5903,products_number,1.0,0.0902
15585823,0.0727,age,32.0,-1.311,active_member,0.0,0.3424
15585839,0.0337,products_number,2.0,-1.4462,active_member,0.0,0.3085
15585855,0.2523,active_member,1.0,-0.3933,products_number,1.0,0.5581
15585867,0.0243,products_number,2.0,-1.3799,credit_score,596.0,0.0639
15585892,0.3871,age,36.0,-1.1072,products_number,1.0,0.477
15585907,0.0852,products_number,2.0,-1.3299,active_member,0.0,0.2902
15585928,0.12,age,32.0,-1.1625,products_number,1.0,0.3682
15585961,0.0505,products_number,2.0,-1.4933,age,45.0,0.4138
15586029,0.069,age,35.0,-1.1882,active_member,0.0,0.3494
15586039,0.0505,products_number,2.0,-1.0806,gender_Female,1.0,0.1958
15586069,0.1221,age,31.0,-1.3815,active_member,0.0,0.3133
15586135,0.2073,age,30.0,-1.1288,products_number,1.0,0.4786
15586174,0.2413,age,31.0,-1.2665,country_germany,1.0,0.2688
15586183,0.0379,products_number,2.0,-1.2791,active_member,0.0,0.2708
15586300,0.0187,active_member,1.0,-1.4255,age,68.0,0.2922
15586310,0.093,age,31.0,-1.2822,active_member,0.0,0.3295
15586425,0.0242,products_number,2.0,-1.2208,balance,999999.99,0.0963
15586504,0.0237,products_number,2.0,-1.5202,active_member,0.0,0.2439
15586517,0.0299,age,34.0,-1.2813,products_number,1.0,0.0694
15586522,0.1567,age,39.0,-0.9105,active_member,0.0,0.2984
15586557,0.2387,active_member,1.0,-0.5017,products_number,1.0,0.5666
15586585,0.8783,tenure,2.0,-0.3639,age,53.0,1.4544
15586629,0.0273,products_number,2.0,-1.2901,active_member,0.0,0.3035
15586680,0.0878,age,28.0,-1.4112,active_member,0.0,0.3395
15586699,0.0226,age,33.0,-1.3377,active_member,0.0,0.3685
15586752,0.1443,age,35.0,-0.9779,country_germany,1.0,0.4381
15586821,0.0167,products_number,2.0,-1.1534,credit_utilization,,0.0208
15586848,0.0234,products_number,2.0,-1.4274,active_member,0.0,0.3565
15586870,0.0708,age,29.0,-1.2179,balance,193125.85,0.1741
15586880,0.1218,products_number,2.0,-1.2744,limite_credito,330252.66,0.3103
15586914,0.1335,age,38.0,-0.898,limite_credito,234751.37,0.3145
15586959,0.0863,products_number,2.0,-1.5852,active_member,0.0,0.3128
15586970,0.715,active_member,1.0,-0.773,age,54.0,1.6034
15586974,0.0208,products_number,2.0,-1.3652,balance,0.0,0.0915
15586993,0.1183,products_number,2.0,-1.365,age,57.0,1.4771
15586996,0.0331,products_number,2.0,-1.091,gender_Female,1.0,0.2168
15587013,0.0329,age,33.0,-1.5247,products_number,1.0,0.1947
15587133,0.1119,products_number,2.0,-1.328,active_member,0.0,0.3596
15587177,0.1468,age,37.0,-1.0913,active_member,0.0,0.2897
15587210,0.6582,tenure,10.0,-0.4969,country_germany,1.0,0.3516
15587240,0.0259,products_number,2.0,-1.6553,balance,0.0,0.1025
15587266,0.2044,age,29.0,-1.205,products_number,1.0,0.2988
15587297,0.0133,products_number,2.0,-1.2066,credit_utilization,,0.0507
15587299,0.8022,cidade_nice,1.0,-0.3342,age,49.0,1.1706
15587311,0.0171,products_number,2.0,-1.2882,credit_score,582.0,0.0316
15587394,0.1681,products_number,2.0,-0.8566,limite_credito,272584.1,0.5075
15587421,0.1293,products_number,2.0,-1.2303,active_member,0.0,0.2782
15587443,0.0388,active_member,1.0,-1.1545,gender_Female,1.0,0.2125
15587451,0.5114,tenure,7.0,-0.4103,country_germany,1.0,0.5216
15587535,0.2261,cidade_madrid,1.0,-0.7947,age,47.0,0.4953
15587562,0.2151,age,30.0,-1.3429,active_member,0.0,0.3761
15587573,0.0639,age,29.0,-1.1852,limite_credito,232042.7,0.2529
15587581,0.0778,products_number,2.0,-1.2475,gender_Female,1.0,0.1914
15587584,0.0173,products_number,2.0,-1.2848,balance,0.0,0.0146
15587596,0.3773,age,40.0,-0.6914,active_member,0.0,0.3275
15587676,0.0866,age,31.0,-1.1198,products_number,1.0,0.4626
15587690,0.0792,age,30.0,-1.5224,active_member,0.0,0.3673
15587712,0.0861,age,37.0,-0.9853,active_member,0.0,0.3135
15587735,0.1159,age,40.0,-0.3914,products_number,1.0,0.168
15587835,0.1103,active_member,1.0,-0.5332,age,43.0,0.2311
15587913,0.0886,products_number,2.0,-1.3253,active_member,0.0,0.2887
15587978,0.2263,age,39.0,-0.538,products_number,1.0,0.3664
15588019,0.0656,age,30.0,-1.5217,active_member,0.0,0.4119
15588123,0.0209,age,28.0,-1.385,gender_Female,1.0,0.1837
15588186,0.4599,tenure,7.0,-0.4815,age,47.0,0.6312
15588197,0.0209,products_number,2.0,-1.3263,active_member,0.0,0.1742
15588219,0.1509,products_number,2.0,-0.833,active_member,0.0,0.294
15588235,0.1963,age,26.0,-1.1363,gender_Female,1.0,0.1965
15588341,0.1203,active_member,1.0,-0.7828,age,49.0,1.0503
15588350,0.2764,cidade_nice,1.0,-0.4267,age,45.0,0.5665
15588406,0.081,products_number,2.0,-1.2967,gender_Female,1.0,0.3084
15588450,0.1295,active_member,1.0,-1.1999,age,62.0,0.7779
15588456,0.2383,active_member,1.0,-0.38,estimated_salary,189607.71,0.1801
15588461,0.0916,age,36.0,-1.2297,products_number,1.0,0.4907
15588517,0.0115,products_number,2.0,-1.5322,estimated_salary,158580.05,0.0542
15588535,0.074,products_number,2.0,-1.3538,active_member,0.0,0.2784
15588537,0.1787,estimated_salary,196499.96,-0.7106,active_member,0.0,0.2937
15588560,0.2354,age,34.0,-1.2323,country_germany,1.0,0.251
15588566,0.045,age,34.0,-1.0082,limite_credito,168087.52,0.3284
15588580,0.4645,age,38.0,-0.7109,country_germany,1.0,0.4397
15588587,0.1047,age,38.0,-0.6975,gender_Female,1.0,0.2038
15588622,0.1871,age,26.0,-1.3177,country_germany,1.0,0.3824
15588701,0.0705,products_number,2.0,-1.3228,active_member,0.0,0.3243
15588839,0.0473,age,31.0,-0.8986,limite_credito,222404.93,0.3155
15588854,0.1104,age,32.0,-1.0981,products_number,1.0,0.1623
15588918,0.0491,products_number,2.0,-1.5746,active_member,0.0,0.2733
15588923,0.1393,age,35.0,-1.4141,active_member,0.0,0.3426
15588928,0.056,products_number,2.0,-1.7192,age,49.0,0.9879
15588933,0.1772,age,38.0,-0.6784,gender_Female,1.0,0.2679
15588986,0.1739,age,30.0,-1.3424,products_number,1.0,0.3172
15589018,0.0509,age,30.0,-1.0961,limite_credito,220340.29,0.1755
15589019,0.1356,age,35.0,-0.941,gender_Female,1.0,0.1793
15589030,0.0456,products_number,2.0,-1.7122,age,49.0,1.0382
15589147,0.1774,active_member,1.0,-1.275,age,62.0,0.7491
15589195,0.3703,age,39.0,-0.5028,country_germany,1.0,0.4297
15589204,0.0597,age,34.0,-1.6644,active_member,0.0,0.3747
15589210,0.245,age,25.0,-1.6095,products_number,1.0,0.5615
15589221,0.0272,age,32.0,-1.1063,limite_credito,121712.97,0.1938
15589230,0.3161,active_member,1.0,-1.0613,age,64.0,0.6993
15589257,0.0744,products_number,2.0,-0.8827,limite_credito,229662.79,0.2223
15589296,0.2138,active_member,1.0,-0.3248,gender_Female,1.0,0.156
15589312,0.0786,age,31.0,-1.3855,active_member,0.0,0.2331
15589320,0.1366,age,36.0,-0.9357,products_number,1.0,0.5062
15589323,0.0308,age,26.0,-1.2239,gender_Female,1.0,0.1968
15589329,0.0242,products_number,2.0,-1.2258,active_member,0.0,0.2176
15589348,0.0768,age,38.0,-0.7546,products_number,1.0,0.0971
15589358,0.0392,age,33.0,-1.2723,active_member,0.0,0.2986
15589361,0.1457,age,35.0,-0.9113,products_number,1.0,0.4934
15589380,0.0948,products_number,2.0,-1.2521,limite_credito,313331.91,0.3468
15589401,0.0525,products_number,2.0,-1.2823,active_member,0.0,0.2892
15589420,0.2282,active_member,1.0,-0.4004,gender_Female,1.0,0.2093
15589428,0.2031,products_number,2.0,-1.4942,active_member,0.0,0.3117
15589431,0.4818,active_member,1.0,-0.4409,age,48.0,0.9038
15589435,0.0116,products_number,2.0,-1.2541,salary_missing_flag,0.0,0.0056
15589437,0.032,age,27.0,-1.3287,products_number,1.0,0.0771
15589488,0.7293,active_member,1.0,-0.7179,age,57.0,1.3643
15589493,0.1127,age,29.0,-1.4349,active_member,0.0,0.3543
15589496,0.044,age,36.0,-1.1708,active_member,0.0,0.2915
15589541,0.0147,age,28.0,-1.262,gender_Female,1.0,0.1984
15589544,0.176,products_number,2.0,-1.3561,age,58.0,1.3791
15589563,0.0919,age,33.0,-1.2454,active_member,0.0,0.3219
15589589,0.0857,age,36.0,-1.4664,active_member,0.0,0.3336
15589643,0.3372,active_member,1.0,-0.3645,products_number,1.0,0.4636
15589660,0.1796,age,33.0,-1.3749,products_number,1.0,0.3149
15589666,0.1902,cidade_nantes,1.0,-0.4377,gender_Female,1.0,0.1932
15589725,0.1707,products_number,2.0,-1.4686,age,53.0,1.3116
15589739,0.1498,active_member,1.0,-0.4974,age,43.0,0.251
15589754,0.5405,active_member,1.0,-0.4813,age,47.0,0.8912
15589805,0.1387,age,35.0,-0.9358,gender_Female,1.0,0.2035
15589869,0.1056,products_number,2.0,-1.1626,age,51.0,1.2099
15589881,0.0549,products_number,2.0,-1.3899,gender_Female,1.0,0.3334
15589924,0.0551,products_number,2.0,-1.3336,gender_Female,1.0,0.2288
15589948,0.0558,age,30.0,-1.1316,limite_credito,135300.85,0.3105
15589949,0.1339,age,36.0,-1.1256,active_member,0.0,0.4169
15589969,0.0788,age,35.0,-1.0745,products_number,1.0,0.4696
15589975,0.0875,active_member,1.0,-1.0902,gender_Female,1.0,0.1523
15590011,0.1143,age,39.0,-0.5575,products_number,1.0,0.0948
15590078,0.0726,age,29.0,-1.133,products_number,1.0,0.1655
15590094,0.1671,products_number,2.0,-1.2135,active_member,0.0,0.3268
15590097,0.2135,age,34.0,-1.112,active_member,0.0,0.3767
15590177,0.2838,active_member,1.0,-0.441,age,46.0,0.6772
15590199,0.0492,age,30.0,-1.0539,products_number,1.0,0.096
15590213,0.0763,age,36.0,-0.9498,credit_score,479.0,0.0999
